CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated
13334,NULL,Melanie,K,Rivera,NULL,6081 Jeanne Circle,NULL,Beaverton,Oregon,United States,97005,256-555-0125,1960-04-20,Bachelors,Clerical,F,M,1,3,0,2,81187,2017-03-06
28374,NULL,Ruben,NULL,Vance,NULL,Wolfgangstraße 48,NULL,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0117,1986-02-15,Partial High School,Manual,M,M,0,0,0,2,36208,2017-03-06
19480,NULL,Lisa,R,Zeng,NULL,Midi-Couleurs,NULL,Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0179,1982-10-11,Partial College,Management,F,M,1,3,0,1,102435,2017-03-06
13036,NULL,Virginia,NULL,Subram,NULL,393 Yellowood Lane,NULL,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0115,1970-02-03,Partial College,Skilled Manual,F,S,1,1,0,0,60188,2017-03-06
22286,NULL,Gabriel,L,Hughes,NULL,6120 Vine Maple Street,NULL,San Gabriel,California,United States,91776,285-555-0183,1984-08-12,Bachelors,Clerical,M,M,1,2,1,1,82124,2017-03-06
11916,NULL,Joe,D,Rana,NULL,6339 E. 108th Street,NULL,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0177,1985-09-07,Bachelors,Clerical,M,S,0,2,0,0,78232,2017-03-06
27714,NULL,Omar,NULL,Pal,NULL,4456 Eastgate,NULL,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0193,1981-03-23,Partial College,Clerical,M,M,1,2,1,2,85534,2017-03-06
21260,NULL,Ariana,A,Howard,NULL,3159 Lime Ridge Drive,NULL,Port Orchard,Washington,United States,98366,338-555-0190,1996-06-15,High School,Manual,F,S,0,1,0,0,32479,2017-03-06
28553,NULL,Sabrina,NULL,Serrano,NULL,"77, rue du Puits Dixme",NULL,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0187,1993-01-22,Bachelors,Skilled Manual,F,M,0,0,0,0,53846,2017-03-06
23387,NULL,Xavier,L,Perry,NULL,7709 Thissen Court,NULL,Bremerton,Washington,United States,98312,250-555-0197,1980-02-09,Bachelors,Clerical,M,S,1,0,0,0,77374,2017-03-06
28897,NULL,Jennifer,NULL,Ross,NULL,"201bis, boulevard Saint Germain",NULL,Versailles,Yveline,France,78000,1 (11) 500 555-0189,1973-03-18,Partial College,Skilled Manual,F,S,1,1,0,0,57093,2017-03-06
20951,NULL,Darrell,T,Jai,NULL,7645 Ranch Road,NULL,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0157,1994-09-22,Partial High School,Skilled Manual,M,S,0,1,0,0,54863,2017-03-06
26869,Ms.,Anne,R.,Sims,NULL,4932 La Jolla,NULL,Stoke-on-Trent,England,United Kingdom,AS23,886-555-0100,1983-08-05,Bachelors,Skilled Manual,M,M,1,1,1,1,53516,2017-03-06
19256,NULL,Abigail,A,Griffin,NULL,"93, impasse Ste-Madeleine",NULL,Paris,Seine (Paris),France,75007,1 (11) 500 555-0191,1975-03-11,Bachelors,Management,F,M,1,1,0,1,106833,2017-03-06
23931,NULL,Reginald,N,Ruiz,NULL,"408, rue Montcalm",NULL,Dunkerque,Nord,France,59140,1 (11) 500 555-0186,1983-06-02,Partial College,Skilled Manual,M,M,1,0,0,2,55669,2017-03-06
27159,NULL,Veronica,NULL,Rodriguez,NULL,"88, avenue de l´ Union Centrale",NULL,Boulogne-Billancourt,Hauts de Seine,France,92100,1 (11) 500 555-0193,2000-03-21,Partial High School,Manual,F,S,0,1,0,0,33116,2017-03-06
13042,NULL,Alison,NULL,Pal,NULL,1178 Sandy Blvd.,NULL,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0149,1971-09-21,High School,Clerical,F,M,1,1,0,2,79189,2017-03-06
21334,NULL,Mason,NULL,Nelson,NULL,2071 Babbe Street,NULL,Los Angeles,California,United States,90012,950-555-0111,1973-10-03,Graduate Degree,Clerical,M,S,1,3,0,0,79677,2017-03-06
26058,NULL,Faith,NULL,Stewart,NULL,3512 View Dr.,NULL,Downey,California,United States,90241,710-555-0158,1985-11-25,Bachelors,Clerical,F,S,0,2,0,0,80203,2017-03-06
24191,NULL,Marshall,R,He,NULL,Hellweg 4924,NULL,Kiel,Saarland,Germany,24044,1 (11) 500 555-0158,1980-09-11,Graduate Degree,Skilled Manual,M,M,1,1,0,2,58517,2017-03-06
16636,NULL,Danny,V,Gomez,NULL,8022 Camino Verde,NULL,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0191,1990-08-26,High School,Clerical,M,M,1,1,1,1,82743,2017-03-06
29428,NULL,Kristopher,E,Perez,NULL,Altendorfer Straße 39,Einkaufsabteilung,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0183,1994-06-11,Partial High School,Skilled Manual,M,M,0,0,0,0,57989,2017-03-06
23613,NULL,Clayton,L,Lu,NULL,5927 Mt. Hood Circle,NULL,Lancaster,England,United Kingdom,LA1 1LN,1 (11) 500 555-0193,1964-02-22,Bachelors,Professional,M,M,1,1,0,2,132451,2017-03-06
25947,NULL,Sam,NULL,Wilson,NULL,1485 La Vista Avenue,NULL,Geelong,Victoria,Australia,3220,1 (11) 500 555-0150,1974-10-13,Partial High School,Skilled Manual,M,S,1,1,0,0,56964,2017-03-06
11398,NULL,Colin,N,Nath,NULL,8900 Escobar,NULL,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0115,1989-09-09,Bachelors,Manual,M,S,0,1,0,0,29839,2017-03-06
13315,NULL,Lucas,E,Thomas,NULL,791 Monte Cresta,NULL,Imperial Beach,California,United States,91932,651-555-0160,1974-04-03,Partial High School,Manual,M,M,1,1,1,2,31999,2017-03-06
14894,NULL,James,A,Baker,NULL,3442 Rolando Ave.,NULL,Lake Oswego,Oregon,United States,97034,436-555-0114,1975-11-19,Partial College,Clerical,M,M,1,2,0,2,77492,2017-03-06
29160,NULL,Logan,N,Baker,NULL,3014 Stanford Street,NULL,Marysville,Washington,United States,98270,173-555-0170,1979-02-26,Bachelors,Manual,M,S,0,0,0,0,37195,2017-03-06
23332,NULL,Martin,l,Garcia,NULL,880 Hackamore Lane,NULL,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0121,1975-02-25,Partial College,Management,M,S,1,0,0,0,103354,2017-03-06
28641,NULL,Brittany,NULL,Butler,NULL,7845 Arcadia Place,NULL,Portland,Oregon,United States,97205,474-555-0125,1991-01-16,Graduate Degree,Skilled Manual,F,M,0,0,1,1,53969,2017-03-06
12761,NULL,Alexandra,NULL,Richardson,NULL,3117 Story Lane,NULL,Woodburn,Oregon,United States,97071,159-555-0117,1986-03-04,Graduate Degree,Management,F,S,1,1,0,0,107287,2017-03-06
12066,NULL,Wyatt,L,Powell,NULL,8728 Argyll Ave.,NULL,Los Angeles,California,United States,90012,788-555-0163,1964-08-12,Bachelors,Management,M,M,1,2,1,2,111371,2017-03-06
15965,NULL,Jennifer,H,Watson,NULL,4911 Dubhe Court,NULL,San Gabriel,California,United States,91776,124-555-0196,1981-06-18,Partial College,Clerical,F,S,1,1,0,0,80169,2017-03-06
12883,NULL,Stephanie,M,Bailey,NULL,174 Kim Court,NULL,Coronado,California,United States,92118,278-555-0183,1991-11-06,Graduate Degree,Manual,F,S,0,0,0,0,32995,2017-03-06
11191,NULL,Kristi,E,Perez,NULL,1769 Lislin Ct,NULL,Colma,California,United States,94014,123-555-0181,1965-12-18,Bachelors,Clerical,F,S,1,1,1,1,79046,2017-03-06
27700,NULL,Barry,NULL,Arun,NULL,6447 Ranch Road,NULL,Geelong,Victoria,Australia,3220,1 (11) 500 555-0129,1950-07-11,Graduate Degree,Manual,M,M,1,1,1,2,34536,2017-03-06
20104,NULL,Louis,NULL,Xu,NULL,5039 Keywood Ct.,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,539-555-0148,1977-08-25,High School,Manual,M,M,1,0,2,2,27942,2017-03-06
17583,NULL,Stephanie,NULL,Cook,NULL,8002 Morgan Territory Road,NULL,Bremerton,Washington,United States,98312,270-555-0169,1988-07-17,Bachelors,Management,F,S,0,3,0,0,109299,2017-03-06
28435,NULL,Edwin,NULL,Liu,NULL,Alderweg 37,NULL,Poing,Saarland,Germany,66041,1 (11) 500 555-0157,1996-04-11,Partial College,Clerical,M,M,0,1,0,0,83935,2017-03-06
28314,NULL,Dwayne,NULL,Romero,NULL,160 Kentucky Drive,NULL,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0184,1982-10-27,Bachelors,Skilled Manual,M,S,0,1,0,0,61051,2017-03-06
11246,NULL,Latasha,NULL,Rubio,NULL,Alderstr 7690,NULL,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0178,1976-10-09,High School,Clerical,F,M,1,3,1,1,86764,2017-03-06
18332,NULL,Emmanuel,NULL,Malhotra,NULL,408 Listing Ct.,NULL,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0115,1960-01-12,Partial College,Clerical,M,M,1,2,0,3,78419,2017-03-06
13750,NULL,Raymond,A,Sai,NULL,8569 W St.,NULL,Bremerton,Washington,United States,98312,340-555-0120,1978-06-03,Graduate Degree,Management,M,M,1,2,1,2,110153,2017-03-06
14242,NULL,Rafael,V,Ye,NULL,9303 Court Street,NULL,Bremerton,Washington,United States,98312,259-555-0150,1962-06-02,Bachelors,Professional,M,M,1,2,0,2,138941,2017-03-06
24454,NULL,Carol,L,Zhou,NULL,8654 Lindell Dr.,NULL,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0141,1984-07-18,Bachelors,Management,F,S,1,2,0,0,110326,2017-03-06
21790,NULL,James,W,Diaz,NULL,4397 Lakewood Court,NULL,San Carlos,California,United States,94070,632-555-0118,1968-02-24,Bachelors,Management,M,M,1,2,2,2,105525,2017-03-06
13575,NULL,Alicia,D,Shen,NULL,"80, rue de Fontfroide",NULL,Les Ulis,Essonne,France,91940,1 (11) 500 555-0143,1964-08-25,High School,Skilled Manual,F,M,1,1,2,2,52152,2017-03-06
24819,NULL,Jack,T,Shan,NULL,2588 Wellington Ct,NULL,Issaquah,Washington,United States,98027,602-555-0122,1989-08-16,Graduate Degree,Professional,M,M,1,3,0,1,131875,2017-03-06
22894,NULL,Danielle,NULL,Ramirez,NULL,2664 Escobar,NULL,Daly City,California,United States,94015,271-555-0142,1979-05-02,Graduate Degree,Skilled Manual,F,M,1,1,0,2,58683,2017-03-06
25450,NULL,Darrell,A,Deng,NULL,Hüttenstr 2114,NULL,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0126,1987-11-12,Partial College,Clerical,M,S,0,1,0,0,81000,2017-03-06
16742,NULL,Mitchell,R,Pal,NULL,2159 Barbie Dr.,NULL,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0155,1960-11-12,Bachelors,Manual,M,M,1,0,2,2,32703,2017-03-06
19436,NULL,Gregory,NULL,Pal,NULL,4024 Calhoun Court,NULL,Paris,Seine (Paris),France,75016,1 (11) 500 555-0166,1989-10-01,Bachelors,Clerical,M,M,1,2,2,2,84096,2017-03-06
26040,NULL,Ana,NULL,Butler,NULL,6144 Rising Dawn Way,NULL,Langley,British Columbia,Canada,V3A 4R2,912-555-0166,1977-05-24,Partial College,Management,F,M,1,1,1,1,104666,2017-03-06
12075,NULL,Cameron,NULL,Griffin,NULL,7330 Saddlehill Lane,NULL,Issaquah,Washington,United States,98027,319-555-0148,1964-06-26,Bachelors,Clerical,M,S,1,2,0,1,87044,2017-03-06
13114,NULL,Claudia,NULL,Zhang,NULL,969 Standing Grove Dr.,NULL,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0126,1986-05-01,Bachelors,Manual,F,S,0,1,0,0,33706,2017-03-06
22143,NULL,Summer,M,Prasad,NULL,2328 Elk Dr,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,184-555-0159,1961-07-15,Bachelors,Skilled Manual,F,M,1,1,1,2,54698,2017-03-06
12379,NULL,Bridget,E,Chande,NULL,Lindenalle 4284,NULL,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0153,1998-08-19,Partial College,Clerical,F,S,0,2,0,0,76405,2017-03-06
29004,NULL,Andrew,C,Thomas,NULL,4310 Kenston Dr.,NULL,Santa Monica,California,United States,90401,188-555-0113,1968-11-24,Bachelors,Manual,M,M,1,1,1,2,34166,2017-03-06
27385,NULL,Jonathon,A,Ramos,NULL,4001 Fawn Glen Circle,NULL,Burbank,California,United States,91502,783-555-0118,1959-10-19,Graduate Degree,Management,M,M,1,2,0,2,108887,2017-03-06
14036,NULL,Amanda,T,Torres,NULL,6329 El Rancho Drive,NULL,Oregon City,Oregon,United States,97045,159-555-0111,1994-06-27,Partial College,Clerical,F,M,0,3,0,0,86709,2017-03-06
26720,NULL,Seth,I,Watson,NULL,5254 Westwood Lane,NULL,Seattle,Washington,United States,98104,319-555-0137,1980-05-07,Partial College,Clerical,M,M,1,0,0,1,83799,2017-03-06
12500,NULL,Kathleen,M,Vazquez,NULL,Alderweg 7247,NULL,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0157,1999-02-13,Partial College,Clerical,F,S,0,2,0,0,80489,2017-03-06
22091,NULL,Kayla,NULL,Griffin,NULL,1026 Mt. Wilson Pl.,NULL,Lynnwood,Washington,United States,98036,175-555-0156,1975-08-23,Partial College,Management,F,M,1,2,0,2,107806,2017-03-06
26521,NULL,Nathan,L,Taylor,NULL,9216 Sandy Way,NULL,Puyallup,Washington,United States,98371,224-555-0112,1971-06-01,High School,Manual,M,M,1,1,0,2,29369,2017-03-06
14489,NULL,Jason,R,Wang,NULL,2967 St. George Dr,NULL,Glendale,California,United States,91203,300-555-0115,1973-06-14,Graduate Degree,Professional,M,M,1,3,0,2,128063,2017-03-06
17157,NULL,Wyatt,NULL,Johnson,NULL,5297 Algiers Drive,NULL,Woodland Hills,California,United States,91364,582-555-0166,1969-12-17,Partial College,Skilled Manual,M,M,1,0,2,2,51600,2017-03-06
12443,NULL,Garrett,NULL,James,NULL,6190 Terra Granada,NULL,Burbank,California,United States,91502,744-555-0130,1977-05-22,Partial College,Skilled Manual,M,M,1,1,0,2,57173,2017-03-06
27895,NULL,Colin,NULL,Pal,NULL,"876, rue de Berri",NULL,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0131,1978-03-07,Partial College,Skilled Manual,M,S,0,1,0,0,54050,2017-03-06
28169,NULL,Lucas,G,Blue,NULL,9330 Georgia Dr.,NULL,Victoria,British Columbia,Canada,V8V,876-555-0117,1981-03-18,Partial College,Skilled Manual,M,M,1,1,1,1,53657,2017-03-06
12516,NULL,Shawna,H,Chander,NULL,Buergermeister-ulrich-str 888,NULL,Frankfurt am Main,Hamburg,Germany,60082,1 (11) 500 555-0182,1997-05-27,Partial College,Manual,F,S,0,1,0,0,31128,2017-03-06
22658,NULL,Devin,NULL,Rodriguez,NULL,"30, allée des Princes",NULL,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0149,1984-11-17,High School,Manual,M,S,0,0,0,0,28837,2017-03-06
22955,NULL,Leslie,C,Suarez,NULL,1914 N Lucile Lane,NULL,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0130,1982-06-24,Bachelors,Clerical,F,M,1,2,1,1,82838,2017-03-06
16579,NULL,Zachary,L,Davis,NULL,4008 Charlotte Court,NULL,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0161,1973-06-20,High School,Clerical,M,M,1,2,1,2,82407,2017-03-06
25190,NULL,Allison,B,Morris,NULL,5514 Cape Cod Way,NULL,Woodburn,Oregon,United States,97071,140-555-0158,1956-06-14,Graduate Degree,Management,F,M,1,2,0,2,110461,2017-03-06
25305,NULL,Ivan,H,Rodriguez,NULL,Erftplatz 22,NULL,Frankfurt am Main,Hamburg,Germany,60082,1 (11) 500 555-0110,1993-05-10,Bachelors,Clerical,M,M,0,3,0,0,82939,2017-03-06
14096,NULL,Samuel,D,Green,NULL,7709 Redhead Way,NULL,Royal Oak,British Columbia,Canada,V8X,652-555-0148,1999-08-20,Partial High School,Skilled Manual,M,S,0,1,0,0,55728,2017-03-06
13179,NULL,Adrian,L,Sanchez,NULL,7879 Oxford Pl.,NULL,Sooke,British Columbia,Canada,V0,487-555-0144,1962-06-19,Bachelors,Skilled Manual,M,M,1,1,2,2,57903,2017-03-06
28802,NULL,Allison,NULL,Nelson,NULL,6980 Tanager Circle,NULL,Newton,British Columbia,Canada,V2M1N7,156-555-0155,1992-09-16,Graduate Degree,Skilled Manual,F,M,0,1,0,1,56677,2017-03-06
25006,NULL,Bailey,NULL,Murphy,NULL,9407 StandingView Dr. Ave,NULL,Yakima,Washington,United States,98901,162-555-0190,1998-02-19,Partial College,Management,F,S,0,2,0,0,107659,2017-03-06
26361,NULL,Ebony,NULL,Suarez,NULL,9057 Palms Dr.,NULL,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0198,1986-02-08,Partial High School,Skilled Manual,F,M,1,2,1,2,59304,2017-03-06
21135,NULL,Raul,P,Raji,NULL,6026 Lacanda Ct,NULL,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0136,2000-10-26,Partial High School,Manual,M,M,0,0,0,0,27141,2017-03-06
11198,NULL,Brooke,NULL,Sanders,NULL,5192 Dumbarton Drive,NULL,Santa Cruz,California,United States,95062,215-555-0156,1966-11-26,Bachelors,Professional,F,S,1,2,0,1,133499,2017-03-06
12299,NULL,Walter,G,Serrano,NULL,2761 Pinecreek Way,NULL,West Sussex,England,United Kingdom,RH15 9UD,1 (11) 500 555-0176,1965-06-10,Graduate Degree,Skilled Manual,M,M,1,1,0,2,57092,2017-03-06
22818,NULL,Janet,M,Ruiz,NULL,447 Power Ave,NULL,Oxon,England,United Kingdom,OX16 8RS,1 (11) 500 555-0139,1966-04-01,Graduate Degree,Manual,F,M,1,0,1,2,26305,2017-03-06
15247,NULL,Catherine,NULL,Stewart,NULL,6757 Pampered Ct.,NULL,Puyallup,Washington,United States,98371,393-555-0141,1995-11-11,High School,Skilled Manual,F,S,0,1,0,0,51775,2017-03-06
17810,NULL,Frederick,NULL,Prasad,NULL,2569 La Orinda Pl.,NULL,Warrington,England,United Kingdom,WA3 7BH,1 (11) 500 555-0159,1983-02-07,Partial High School,Skilled Manual,M,M,1,0,1,2,57670,2017-03-06
27836,NULL,Pedro,NULL,Navarro,NULL,"6, avenue de Norvege",NULL,Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0193,1994-12-19,Partial High School,Manual,M,M,0,0,0,0,28132,2017-03-06
15109,NULL,Meghan,K,Carlson,NULL,"118, rue Marbeuf",NULL,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0115,1972-06-10,High School,Manual,F,M,1,1,1,2,32313,2017-03-06
23390,NULL,Dakota,NULL,Flores,NULL,3974 Central Ave.,NULL,Spokane,Washington,United States,99202,652-555-0195,1987-11-25,Graduate Degree,Clerical,M,S,0,3,0,0,85835,2017-03-06
20281,NULL,Karl,V,Xie,NULL,4912 La Vuelta,NULL,Bothell,Washington,United States,98011,508-555-0163,1999-04-28,High School,Clerical,M,S,0,1,0,0,87703,2017-03-06
28486,NULL,Rebekah,NULL,Chandra,NULL,7551 Black Walnut Ct.,NULL,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0113,1998-10-08,Bachelors,Clerical,F,M,0,1,0,0,86213,2017-03-06
24385,NULL,Summer,NULL,Perez,NULL,1940 Detroit Ave.,NULL,Concord,California,United States,94519,648-555-0134,1977-10-22,Partial College,Skilled Manual,F,M,1,0,0,2,52617,2017-03-06
16010,NULL,Nicole,NULL,Wood,NULL,9899 Geary Court,NULL,Grossmont,California,United States,91941,117-555-0155,1960-02-14,Graduate Degree,Management,F,M,1,2,2,2,103903,2017-03-06
18546,NULL,Pieter,NULL,Wycoff,NULL,3794 Francine Court,NULL,Clarkston,Georgia,United States,30021,354-555-0161,1992-06-23,Graduate Degree,Manual,F,M,0,0,2,2,31816,2017-03-06
22484,NULL,Kristy,NULL,Ruiz,NULL,"1, rue Georges-Clémenceau",NULL,Paris,Seine (Paris),France,75003,1 (11) 500 555-0113,1985-09-27,High School,Skilled Manual,F,S,0,1,0,0,61146,2017-03-06
25130,NULL,Micah,NULL,Huang,NULL,9580 Kalima Place,NULL,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0111,1985-02-20,Bachelors,Skilled Manual,M,M,1,1,1,2,62248,2017-03-06
17255,NULL,Carly,J,Nath,NULL,5884 Madhatter Circle,NULL,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0145,1990-09-03,Partial High School,Manual,F,M,0,1,0,1,29303,2017-03-06
14555,NULL,Jodi,D,Kumar,NULL,"66, rue Georges-Clémenceau",NULL,Croix,Nord,France,59170,1 (11) 500 555-0131,1962-11-14,Partial College,Manual,F,S,1,0,0,1,35887,2017-03-07
28557,NULL,Casey,A,Alvarez,NULL,5438 Sharon Place,NULL,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0199,1993-11-14,Bachelors,Management,M,M,1,2,0,0,104364,2017-03-06
15451,NULL,Linda,A,Munoz,NULL,"8, quai de Grenelle",NULL,Les Ulis,Essonne,France,91940,1 (11) 500 555-0143,1982-05-19,Graduate Degree,Skilled Manual,F,M,1,1,1,2,54617,2017-03-06
24278,NULL,Cedric,M,Xu,NULL,7539 Santa Fe Court,NULL,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0134,1973-02-05,Partial College,Clerical,M,M,1,1,1,2,83871,2017-03-06
29304,NULL,Willie,NULL,Wang,NULL,5376 Catanzaro Way,NULL,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0170,1979-09-02,Bachelors,Manual,M,M,1,1,1,2,35482,2017-03-06
22965,NULL,Carrie,NULL,Gomez,NULL,567 Water Street,NULL,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0154,1956-07-02,Partial College,Skilled Manual,F,S,1,1,0,1,56369,2017-03-06
22437,NULL,Trisha,NULL,Zheng,NULL,6061 St. Paul Way,NULL,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0176,1990-01-27,Graduate Degree,Professional,F,S,1,2,0,0,134816,2017-03-06
26692,NULL,Isabella,L,Brown,NULL,3573 Holiday Hills,NULL,Port Hammond,British Columbia,Canada,V6B 3P7,150-555-0166,1976-05-17,Partial College,Manual,F,M,1,1,1,1,34200,2017-03-06
13106,NULL,Ebony,NULL,Munoz,NULL,6809 El Capitan Lane,NULL,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0113,1982-07-08,Bachelors,Skilled Manual,F,M,1,1,0,1,60473,2017-03-06
23915,NULL,Lawrence,W,Serrano,NULL,Knaackstr 695,NULL,Berlin,Hessen,Germany,12171,1 (11) 500 555-0171,1984-02-20,High School,Manual,M,M,0,1,1,1,34026,2017-03-06
24435,NULL,Mariah,A,Hughes,NULL,3153 Glaze Ct,NULL,Beaverton,Oregon,United States,97005,983-555-0129,1973-10-26,Graduate Degree,Professional,F,M,1,2,0,1,127299,2017-03-06
18778,NULL,Miguel,C,Washington,NULL,6455 Garnet Lane,NULL,National City,California,United States,91950,187-555-0148,1994-07-08,Partial College,Skilled Manual,M,M,0,1,0,0,51811,2017-03-06
28940,NULL,Kristine,NULL,Serrano,NULL,3365 Atherton Circle,# 13,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0178,1994-08-23,Bachelors,Skilled Manual,F,M,0,0,0,0,61202,2017-03-06
28617,NULL,Noah,A,Davis,NULL,3441 Brandywine Way,NULL,Everett,Washington,United States,98201,861-555-0138,1977-06-27,High School,Skilled Manual,M,S,1,1,0,0,57188,2017-03-06
28813,NULL,Cameron,J,Washington,NULL,1351 Boxer Blvd.,NULL,Redwood City,California,United States,94063,809-555-0161,1991-11-06,High School,Manual,M,M,0,0,1,1,32495,2017-03-06
20873,NULL,Joel,L,Subram,NULL,Werftstr 54,NULL,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0135,1988-11-22,Partial College,Clerical,M,M,1,1,1,2,81582,2017-03-06
15067,NULL,Dana,NULL,Alvarez,NULL,"44, rue du Départ",NULL,Versailles,Yveline,France,78000,1 (11) 500 555-0149,1990-02-05,High School,Clerical,F,S,0,3,0,0,82195,2017-03-06
12109,NULL,Morgan,W,Foster,NULL,5537 Broadway,NULL,Spokane,Washington,United States,99202,118-555-0119,1970-03-20,Partial College,Manual,F,S,1,1,0,0,27400,2017-03-06
28817,NULL,James,J,Lee,NULL,8114 Riveria Way,NULL,Oak Bay,British Columbia,Canada,V8P,102-555-0125,1991-09-12,Graduate Degree,Skilled Manual,M,M,0,1,0,2,52259,2017-03-06
19263,NULL,Nina,D,Chande,NULL,1531 Birchwood,NULL,London,England,United Kingdom,W1N 9FA,1 (11) 500 555-0184,1962-11-07,Bachelors,Clerical,F,M,1,1,0,2,82120,2017-03-06
15772,NULL,Christopher,NULL,Anderson,NULL,2216 Blue Ridge Dr.,NULL,San Gabriel,California,United States,91776,993-555-0186,1977-03-13,Partial High School,Manual,M,M,1,1,1,2,29056,2017-03-06
20010,NULL,Jackson,S,Carter,NULL,1233 Wesley Ct.,NULL,San Diego,California,United States,92102,433-555-0112,1986-12-16,Graduate Degree,Professional,M,M,1,1,1,1,133891,2017-03-06
22608,NULL,Arthur,L,Munoz,NULL,2199 Laverne Way,NULL,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0117,1989-05-06,High School,Skilled Manual,M,S,0,1,0,0,51391,2017-03-06
28965,NULL,Trinity,S,Morris,NULL,1807 West Cliff Pl.,NULL,Portland,Oregon,United States,97205,148-555-0119,1969-08-03,High School,Clerical,F,M,1,2,1,2,83996,2017-03-06
13029,NULL,Jennifer,NULL,Foster,NULL,4581 Coggins Drive,NULL,Port Orchard,Washington,United States,98366,234-555-0149,1997-09-05,Partial College,Manual,F,S,0,1,0,0,31576,2017-03-06
18567,NULL,Madison,NULL,Barnes,NULL,2975 Roslyn Road,NULL,San Gabriel,California,United States,91776,625-555-0162,1987-01-04,Bachelors,Skilled Manual,F,S,0,1,0,0,54486,2017-03-07
25770,NULL,Reginald,D,Blanco,NULL,8131 Mission Drive,NULL,Boulogne-sur-Mer,Pas de Calais,France,62200,1 (11) 500 555-0138,1976-09-23,High School,Clerical,M,M,1,3,1,2,84334,2017-03-06
22324,NULL,Kari,A,Gill,NULL,"80, avenue de Malakoff",NULL,Paris La Defense,Hauts de Seine,France,92081,1 (11) 500 555-0141,1991-08-09,Partial College,Skilled Manual,F,M,0,1,1,2,59461,2017-03-06
18914,NULL,Felicia,L,Ruiz,NULL,7538 Adobe Dr,NULL,Burbank,California,United States,91502,536-555-0198,1995-07-16,High School,Clerical,F,S,0,2,0,0,82832,2017-03-06
24006,NULL,Peter,A,Deng,NULL,7989 Pinehurst Court,NULL,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0135,1999-10-04,Bachelors,Manual,M,S,0,1,0,0,36801,2017-03-06
15615,NULL,Erika,NULL,Alvarez,NULL,6837 Weber Bryan St.,NULL,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0171,1993-08-16,High School,Clerical,F,S,0,2,0,0,81335,2017-03-06
27216,NULL,Ana,D,Diaz,NULL,1271 Mills Place,NULL,San Gabriel,California,United States,91776,157-555-0145,1976-10-27,High School,Clerical,F,M,1,1,1,2,85443,2017-03-06
